city,male,female,population,births ,deaths,marriage,divorce
41327吉野ヶ里町　　　　,7929,8200,16129,753,744,462,149
41341基山町　　　　　　,8099,8893,16992,593,911,269,112
41345上峰町　　　　　　,4443,4784,9227,448,455,213,78
41346みやき町　　　　　,12109,13227,25336,964,1725,416,202
41387玄海町　　　　　　,3064,2537,5601,144,435,142,46
41401有田町　　　　　　,8722,10144,18866,533,1353,273,144
41423大町町　　　　　　,2898,3379,6277,175,579,106,38
41424江北町　　　　　　,4449,5050,9499,530,607,245,68
41425白石町　　　　　　,10322,11572,21894,605,1786,334,118
41441太良町　　　　　　,3820,4244,8064,246,721,117,38
42長崎県　　　　　　　 ,612353,690714,1303067,46128,90529,24880,9728
4233佐世保市保健所　　 ,114058,127340,241398,9220,16708,5369,2103
4234長崎市保健所　　　 ,186788,219076,405864,13315,26848,7799,3062
4261壱岐保健所　　　　 ,11819,13050,24869,739,2280,366,168
4264西彼保健所　　　　 ,45880,49690,95570,3799,5518,1806,649
4265県央保健所　　　　 ,125105,138092,263197,10612,15237,5437,2023
4266県南保健所　　　　 ,58896,66817,125713,3939,10713,1848,717
4267県北保健所　　　　 ,30464,33641,64105,2218,5470,1042,414
4268五島保健所　　　　 ,16093,18170,34263,974,3334,496,210
4269上五島保健所　　　 ,9259,10481,19740,440,2072,227,140
4270対馬保健所　　　　 ,13991,14357,28348,872,2349,490,242
42201長崎市　　　　　　,186788,219076,405864,13315,26848,7799,3062
42202佐世保市　　　　　,114058,127340,241398,9220,16708,5369,2103
42203島原市　　　　　　,20037,22937,42974,1464,3314,653,268
42204諫早市　　　　　　,63192,69794,132986,4877,8093,2530,962
42205大村市　　　　　　,45233,49758,94991,4524,4682,2334,827
42207平戸市　　　　　　,13705,15505,29210,879,2879,413,160
42208松浦市　　　　　　,10187,10844,21031,632,1843,337,129
42209対馬市　　　　　　,13991,14357,28348,872,2349,490,242
42210壱岐市　　　　　　,11819,13050,24869,739,2280,366,168
42211五島市　　　　　　,16093,18170,34263,974,3334,496,210
42212西海市　　　　　　,12747,13070,25817,773,2365,405,148
42213雲仙市　　　　　　,19297,21371,40668,1322,3345,665,214
42214南島原市　　　　　,19562,22509,42071,1153,4054,530,235
42307長与町　　　　　　,19144,21474,40618,1704,1801,766,290
42308時津町　　　　　　,13989,15146,29135,1322,1352,635,211
42321東彼杵町　　　　　,3667,4012,7679,175,612,90,29
42322川棚町　　　　　　,6269,7010,13279,437,885,231,104
42323波佐見町　　　　　,6744,7518,14262,599,965,252,101
42383小値賀町　　　　　,1052,1230,2282,44,280,13,18
42391佐々町　　　　　　,6572,7292,13864,707,748,292,125
42411新上五島町　　　　,8207,9251,17458,396,1792,214,122
43熊本県　　　　　　　 ,815405,906600,1722005,65162,110726,34897,13878
4301熊本市保健所　　　 ,345813,386383,732196,31045,36955,17337,6228
4354山鹿保健所　　　　 ,22905,25755,48660,1576,4113,865,378
4355菊池保健所　　　　 ,89740,95232,184972,8765,8859,4093,1647
4356阿蘇保健所　　　　 ,27799,30109,57908,1688,4870,974,441
4357御船保健所　　　　 ,38944,42570,81514,3020,5674,1581,611
4360八代保健所　　　　 ,61908,69905,131813,4178,10047,2220,1068
4361水俣保健所　　　　 ,20245,23143,43388,1126,3979,605,292
4362人吉保健所　　　　 ,37837,43104,80941,2440,7081,1213,603
4365有明保健所　　　　 ,71736,80132,151868,5009,11590,2568,1168
4366宇城保健所　　　　 ,48315,53456,101771,3407,7389,1885,802
4367天草保健所　　　　 ,50163,56811,106974,2908,10169,1556,640
43100熊本市　　　　　　,345813,386383,732196,31045,36955,17337,6228
43101熊本市中央区　　　,87121,97497,184618,6947,8749,4761,1491
43102熊本市東区　　　　,89006,99229,188235,8545,8387,4522,1635
43103熊本市西区　　　　,42436,47992,90428,3420,5647,1959,706
43104熊本市南区　　　　,61263,68776,130039,6447,6575,2805,1180
43105熊本市北区　　　　,65987,72889,138876,5686,7597,3290,1216
43202八代市　　　　　　,56837,64037,120874,3897,9060,2071,988
43203人吉市　　　　　　,14291,16628,30919,989,2548,558,248
43204荒尾市　　　　　　,23736,26778,50514,1653,3840,898,429
43205水俣市　　　　　　,10893,12598,23491,652,1973,366,154
43206玉名市　　　　　　,29868,33553,63421,2220,4552,1103,441
43208山鹿市　　　　　　,22905,25755,48660,1576,4113,865,378
43210菊池市　　　　　　,21881,23914,45795,1631,3290,849,404
43211宇土市　　　　　　,17186,18721,35907,1332,2191,700,288
43212上天草市　　　　　,11468,12999,24467,648,2306,364,135
43213宇城市　　　　　　,26793,29742,56535,1924,4167,1077,463
43214阿蘇市　　　　　　,11640,12877,24517,717,2100,461,186
43215天草市　　　　　　,35313,40144,75457,2112,7223,1102,460
43216合志市　　　　　　,29553,31948,61501,3045,2712,1174,533
43348美里町　　　　　　,4336,4993,9329,151,1031,108,51
43364玉東町　　　　　　,2382,2637,5019,156,350,60,43
43367南関町　　　　　　,4185,4647,8832,252,808,116,58
43368長洲町　　　　　　,7191,7588,14779,505,1046,263,126
43369和水町　　　　　　,4374,4929,9303,223,994,128,71
43403大津町　　　　　　,17288,17476,34764,1733,1456,877,331
43404菊陽町　　　　　　,21018,21894,42912,2356,1401,1193,379
43423南小国町　　　　　,1745,1934,3679,118,382,66,31
43424小国町　　　　　　,3132,3417,6549,200,535,92,35
43425産山村　　　　　　,695,660,1355,34,138,19,7
43428高森町　　　　　　,2768,2959,5727,159,513,77,52
43432西原村　　　　　　,3085,3254,6339,208,375,107,51
43433南阿蘇村　　　　　,4734,5008,9742,252,827,152,79
43441御船町　　　　　　,7731,8500,16231,571,1130,318,134
43442嘉島町　　　　　　,4511,4932,9443,503,564,215,70
43443益城町　　　　　　,15546,16821,32367,1388,1678,695,258
43444甲佐町　　　　　　,4766,5307,10073,273,782,151,79
43447山都町　　　　　　,6390,7010,13400,285,1520,202,70
43468氷川町　　　　　　,5071,5868,10939,281,987,149,80
43482芦北町　　　　　　,7362,8288,15650,367,1607,187,104
43484津奈木町　　　　　,1990,2257,4247,107,399,52,34
43501錦町　　　　　　　,4866,5373,10239,400,738,169,84
43505多良木町　　　　　,4242,4773,9015,211,808,102,51
43506湯前町　　　　　　,1698,1924,3622,82,421,41,18
43507水上村　　　　　　,937,1089,2026,62,190,19,7
43510相良村　　　　　　,1919,2136,4055,98,383,44,24
43511五木村　　　　　　,447,481,928,19,109,13,6
43512山江村　　　　　　,1497,1736,3233,107,241,38,32
43513球磨村　　　　　　,1174,1258,2432,54,406,32,23
43514あさぎり町　　　　,6766,7706,14472,418,1237,197,110
43531苓北町　　　　　　,3382,3668,7050,148,640,90,45
44大分県　　　　　　　 ,527592,584000,1111592,37531,74920,22319,9135
4431大分市保健所　　　 ,226657,245637,472294,18741,23219,10972,4206
4456中部保健所　　　　 ,39821,44481,84302,2294,7037,1431,572
4457南部保健所　　　　 ,30709,35803,66512,1682,5662,1030,520
4458豊肥保健所　　　　 ,25096,28473,53569,1115,5407,719,340
4462北部保健所　　　　 ,74341,80563,154904,5312,11560,2982,1300
4465西部保健所　　　　 ,40424,44541,84965,2639,7000,1498,650
4467東部保健所　　　　 ,90544,104502,195046,5748,15035,3687,1547
44201大分市　　　　　　,226657,245637,472294,18741,23219,10972,4206
44202別府市　　　　　　,50791,61125,111916,3404,8184,2252,954
44203中津市　　　　　　,39330,41953,81283,3098,5393,1817,741
44204日田市　　　　　　,29504,32726,62230,2002,4937,1071,480
44205佐伯市　　　　　　,30709,35803,66512,1682,5662,1030,520
44206臼杵市　　　　　　,16858,18985,35843,787,3064,501,227
44207津久見市　　　　　,7487,8579,16066,318,1498,222,96
44208竹田市　　　　　　,9453,10639,20092,387,2111,266,138
44209豊後高田市　　　　,10342,11147,21489,688,1866,324,165
44210杵築市　　　　　　,13346,14483,27829,729,2337,473,210
44211宇佐市　　　　　　,24669,27463,52132,1526,4301,841,394
44212豊後大野市　　　　,15643,17834,33477,728,3296,453,202
44213由布市　　　　　　,15476,16917,32393,1189,2475,708,249
44214国東市　　　　　　,12437,13547,25984,554,2686,386,153
44322姫島村　　　　　　,802,920,1722,28,191,24,9
44341日出町　　　　　　,13168,14427,27595,1033,1637,552,221
44461九重町　　　　　　,3999,4456,8455,211,815,114,55
44462玖珠町　　　　　　,6921,7359,14280,426,1248,313,115
45宮崎県　　　　　　　 ,501859,560714,1062573,38923,72540,21108,9516
4531宮崎市保健所　　　 ,188093,210779,398872,15759,21419,8773,3650
4552都城保健所　　　　 ,86702,97867,184569,7561,12778,3913,1655
4553延岡保健所　　　　 ,55868,62063,117931,4116,8845,2345,1043
4554日南保健所　　　　 ,31527,35664,67191,1987,6114,1070,612
4555小林保健所　　　　 ,32649,36634,69283,2099,6169,1094,583
4556高鍋保健所　　　　 ,45394,50086,95480,3143,7230,1640,810
4557高千穂保健所　　　 ,9028,9677,18705,489,1812,253,126
4559日向保健所　　　　 ,40800,44557,85357,3017,6277,1700,806
4561中央保健所　　　　 ,11798,13387,25185,752,1896,320,231
45201宮崎市　　　　　　,188093,210779,398872,15759,21419,8773,3650
45202都城市　　　　　　,74823,84312,159135,6403,11346,3472,1441
45203延岡市　　　　　　,55868,62063,117931,4116,8845,2345,1043
45204日南市　　　　　　,23667,26778,50445,1513,4358,825,479
45205小林市　　　　　　,20215,22947,43162,1447,3483,727,377
45206日向市　　　　　　,28237,31039,59276,2182,3920,1227,594
45207串間市　　　　　　,7860,8886,16746,474,1756,245,133
45208西都市　　　　　　,13383,15133,28516,874,2403,442,232
45209えびの市　　　　　,8318,9187,17505,436,1865,256,143
45341三股町　　　　　　,11879,13555,25434,1158,1432,441,214
45361高原町　　　　　　,4116,4500,8616,216,821,111,63
45382国富町　　　　　　,8538,9730,18268,513,1405,230,156
45383綾町　　　　　　　,3260,3657,6917,239,491,90,75
45401高鍋町　　　　　　,9473,10391,19864,723,1354,379,201
45402新富町　　　　　　,8030,8380,16410,585,1018,395,141
45403西米良村　　　　　,491,508,999,33,115,20,3
45404木城町　　　　　　,2247,2642,4889,157,450,48,48
45405川南町　　　　　　,7117,7840,14957,439,1099,201,106
45406都農町　　　　　　,4653,5192,9845,332,791,155,79
45421門川町　　　　　　,8235,9049,17284,605,1281,335,174
45429諸塚村　　　　　　,724,760,1484,41,149,18,5
45430椎葉村　　　　　　,1268,1231,2499,78,250,53,16
45431美郷町　　　　　　,2336,2478,4814,111,677,67,17
45441高千穂町　　　　　,5591,6019,11610,322,1055,165,79
45442日之影町　　　　　,1744,1888,3632,95,420,46,21
45443五ケ瀬町　　　　　,1693,1770,3463,72,337,42,26
46鹿児島県　　　　　　 ,744313,832709,1577022,58729,111345,31289,13066
4633鹿児島市保健所　　 ,274496,315422,589918,24123,32155,13452,4881
4651指宿保健所　　　　 ,18041,20615,38656,1147,3182,561,284
4652加世田保健所　　　 ,39508,45524,85032,2353,8115,1148,495
4653伊集院保健所　　　 ,35250,40000,75250,2318,5702,1085,478
4656出水保健所　　　　 ,37771,42193,79964,2747,6482,1347,690
4657大口保健所　　　　 ,11287,13037,24324,762,2544,403,178
4660志布志保健所　　　 ,35191,38807,73998,2207,7026,1106,549
4661鹿屋保健所　　　　 ,70731,76889,147620,5602,12212,2921,1306
4662西之表保健所　　　 ,13289,14294,27583,857,2459,457,220
4663屋久島保健所　　　 ,5771,5985,11756,358,913,205,125
4664名瀬保健所　　　　 ,31444,33742,65186,2294,5456,1313,676
4665徳之島保健所　　　 ,19176,19470,38646,1443,3661,693,373
4666川薩保健所　　　　 ,53773,57967,111740,4170,8432,2250,877
4667姶良保健所　　　　 ,98585,108764,207349,8348,13006,4348,1934
46201鹿児島市　　　　　,274496,315422,589918,24123,32155,13452,4881
46203鹿屋市　　　　　　,48181,52282,100463,4440,6735,2314,1007
46204枕崎市　　　　　　,9140,10517,19657,463,1775,243,136
46206阿久根市　　　　　,9028,10122,19150,483,1933,286,142
46208出水市　　　　　　,24067,27120,51187,1857,3642,898,479
46210指宿市　　　　　　,18041,20615,38656,1147,3182,561,284
46213西之表市　　　　　,7024,7607,14631,423,1298,246,103
46214垂水市　　　　　　,6361,7193,13554,305,1474,178,77
46215薩摩川内市　　　　,44441,47461,91902,3681,6444,1984,758
46216日置市　　　　　　,21991,24842,46833,1557,3574,708,297
46217曽於市　　　　　　,15487,17460,32947,858,3344,427,207
46218霧島市　　　　　　,58602,63748,122350,5062,7287,2693,1185
46219いちき串木野市　　,12666,14618,27284,713,2068,366,176
46220南さつま市　　　　,15058,17609,32667,951,3119,466,177
46221志布志市　　　　　,13887,15082,28969,1010,2552,500,247
46222奄美市　　　　　　,19728,21557,41285,1454,3140,875,467
46223南九州市　　　　　,15310,17398,32708,939,3221,439,182
46224伊佐市　　　　　　,11287,13037,24324,762,2544,403,178
46225姶良市　　　　　　,35597,40371,75968,3062,4809,1541,690
46303三島村　　　　　　,189,213,402,17,14,4,2
46304十島村　　　　　　,404,327,731,31,46,7,3
46392さつま町　　　　　,9332,10506,19838,489,1988,266,119
46404長島町　　　　　　,4676,4951,9627,407,907,163,69
46452湧水町　　　　　　,4386,4645,9031,224,910,114,59
46468大崎町　　　　　　,5817,6265,12082,339,1130,179,95
46482東串良町　　　　　,2922,3189,6111,195,643,91,47
46490錦江町　　　　　　,3246,3629,6875,165,901,80,33
46491南大隅町　　　　　,3073,3385,6458,136,891,67,27
46492肝付町　　　　　　,6948,7211,14159,361,1568,191,115
46501中種子町　　　　　,3545,3975,7520,262,693,131,69
46502南種子町　　　　　,2720,2712,5432,172,468,80,48
46505屋久島町　　　　　,5771,5985,11756,358,913,205,125
46523大和村　　　　　　,672,691,1363,49,174,28,9
46524宇検村　　　　　　,788,829,1617,41,174,20,10
46525瀬戸内町　　　　　,4204,4327,8531,309,823,177,78
46527龍郷町　　　　　　,2802,2998,5800,244,528,109,56
46529喜界町　　　　　　,3250,3340,6590,197,617,104,56
46530徳之島町　　　　　,4961,5145,10106,443,913,199,109
46531天城町　　　　　　,2787,2700,5487,211,610,88,53
46532伊仙町　　　　　　,3067,3048,6115,215,645,110,65
46533和泊町　　　　　　,3047,3091,6138,220,553,109,49
46534知名町　　　　　　,2857,2840,5697,194,532,95,53
46535与論町　　　　　　,2457,2646,5103,160,408,92,44
47沖縄県　　　　　　　 ,711068,736177,1447245,73706,65692,36856,16919
4731那覇市保健所　　　 ,151140,160837,311977,13442,14915,7531,3304
4751北部保健所　　　　 ,50202,49662,99864,4759,5576,2290,1078
4755南部保健所　　　　 ,206435,212772,419207,23375,17069,10410,4698
4756宮古保健所　　　　 ,26853,26609,53462,2537,3501,1317,739
4757八重山保健所　　　 ,26592,26047,52639,2862,2534,1598,747
4758中部保健所　　　　 ,249846,260250,510096,26731,22097,13710,6353
47201那覇市　　　　　　,151140,160837,311977,13442,14915,7531,3304
47205宜野湾市　　　　　,47858,50524,98382,5662,3563,3003,1234
47207石垣市　　　　　　,23655,23408,47063,2544,2230,1436,681
47208浦添市　　　　　　,55221,59246,114467,6027,4146,3114,1309
47209名護市　　　　　　,31317,31653,62970,3376,2813,1630,723
47210糸満市　　　　　　,30100,30013,60113,3435,2759,1413,705
47211沖縄市　　　　　　,68063,72505,140568,7473,5995,3809,1893
47212豊見城市　　　　　,31239,32981,64220,3895,2278,1629,715
47213うるま市　　　　　,62096,61848,123944,6370,5746,3000,1538
47214宮古島市　　　　　,26279,26136,52415,2510,3438,1305,731
47215南城市　　　　　　,22013,21769,43782,2145,2317,915,460
47301国頭村　　　　　　,2297,2188,4485,148,367,81,38
47302大宜味村　　　　　,1629,1440,3069,85,265,35,21
47303東村　　　　　　　,875,712,1587,65,120,36,20
47306今帰仁村　　　　　,4441,4409,8850,347,665,158,103
47308本部町　　　　　　,6266,6128,12394,471,857,237,124
47311恩納村　　　　　　,5097,5029,10126,344,551,250,125
47313宜野座村　　　　　,2873,2917,5790,333,342,169,70
47314金武町　　　　　　,5310,5395,10705,536,693,339,147
47315伊江村　　　　　　,2066,2026,4092,159,293,72,34
47324読谷村　　　　　　,19810,20638,40448,1857,1814,942,412
47325嘉手納町　　　　　,6505,6915,13420,619,720,327,175
47326北谷町　　　　　　,13026,14307,27333,1435,1123,911,371
47327北中城村　　　　　,8407,9161,17568,823,705,389,200
47328中城村　　　　　　,10801,11011,21812,1279,845,571,188
47329西原町　　　　　　,17207,17202,34409,1518,1257,727,383
47348与那原町　　　　　,9496,10086,19582,1267,760,563,229
47350南風原町　　　　　,19661,20552,40213,2769,1333,1077,442
47353渡嘉敷村　　　　　,383,329,712,39,27,27,7
47354座間味村　　　　　,476,401,877,42,44,21,19
47355粟国村　　　　　　,384,297,681,18,68,11,-
47356渡名喜村　　　　　,205,139,344,8,32,4,6
47357南大東村　　　　　,732,522,1254,55,65,37,19
47358北大東村　　　　　,364,221,585,27,13,10,9
47359伊平屋村　　　　　,606,512,1118,54,72,16,8
47360伊是名村　　　　　,705,594,1299,54,124,25,7
47361久米島町　　　　　,3804,3353,7157,323,556,151,86
47362八重瀬町　　　　　,15150,15661,30811,1807,1414,711,309
47375多良間村　　　　　,574,473,1047,27,63,12,8
47381竹富町　　　　　　,2024,1891,3915,244,211,120,50
47382与那国町　　　　　,913,748,1661,74,93,42,16
